Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Low_High_Avg,RV,Sd,Rs,G,Rf,Sf,R*,Ss,P↑,P↓,Y_High,Y_Close,Y_Low
2022-04-18,12.640000343322754,12.800000190734863,12.470000267028809,12.65999984741211,6338800,0.0,0.0,12.635000228881836,0.04744950418968887,-1.0,-0.11999988555908203,0.0,-0.11999988555908203,0.0,0.6099996566772479,0.038699244137361054,0.9903251889656597,0.009674811034340263,-0.00859593803594978,-0.005807229323295762,-0.0034457811844220494
2022-04-19,12.770000457763672,13.229999542236328,12.739999771118164,13.029999732971191,10125700,0.0,0.0,12.984999656677246,0.07801181676399258,1.0,0.36999988555908203,0.25,0.36999988555908203,0.4565379011138803,-0.11999988555908203,2.0,0.9565379011138804,0.04346209888611963,0.05277662807827517,0.04601352396087347,0.034216700050498816
2022-04-20,13.119999885559082,13.3100004196167,12.970000267028809,13.050000190734863,9524500,0.0,0.0,13.140000343322754,0.07349260358964398,1.0,0.3900003433227539,0.0,0.3900003433227539,0.0,-0.11999988555908203,2.0,0.5,0.5,0.0056707559578550604,0.0014427114402585377,0.016829601040172736
2022-04-21,13.75,14.06999969482422,13.390000343322754,13.529999732971191,19818100,0.0,0.0,13.730000019073486,0.15854433640101462,1.0,0.869999885559082,0.0,0.869999885559082,0.0,-0.11999988555908203,2.0,0.5,0.5,0.11551265273726402,0.07515115728273307,0.06630614489278149
2022-04-22,13.399999618530272,13.710000038146973,12.8100004196167,12.869999885559082,11488900,0.0,0.0,13.260000228881836,0.08742747213094257,-1.0,-0.6599998474121094,0.15999984741210938,-0.6599998474121094,0.05876942839531916,0.869999885559082,0.5755052360717992,0.797354262586731,0.20264573741326894,-0.01502506221135066,-0.028985870264677117,-0.025666878925756295
2022-04-25,12.770000457763672,13.06999969482422,12.5,13.0600004196167,13751200,0.0,0.0,12.78499984741211,0.10618782331154179,-1.0,-0.4699993133544922,0.0,0.1900005340576172,0.0,0.869999885559082,0.2918475527394312,0.5,0.5,-0.057208661070496256,0.01754059999154205,-0.029319885788914812
2022-04-26,12.510000228881836,12.539999961853027,11.550000190734863,11.56999969482422,22907300,0.0,0.0,12.045000076293944,0.156710530227419,-1.0,-1.9600000381469709,0.0,-1.4900007247924787,0.0,0.869999885559082,2.0,0.5,0.5,-0.06894922336918281,-0.20155118987761672,-0.13160480151747284
2022-04-27,11.229999542236328,11.31999969482422,10.90999984741211,11.229999542236328,15991400,0.0,0.0,11.114999771118164,0.10618352881373214,-1.0,-2.3000001907348633,0.0,-1.830000877380371,0.0,0.869999885559082,2.0,0.5,0.5,-0.07138912705191493,-0.02082029402115415,-0.0397844201855075
2022-04-28,11.4399995803833,11.479999542236328,10.880000114440918,11.40999984741211,12575300,0.0,0.0,11.179999828338625,0.08483887914417569,-1.0,-2.119999885559082,0.0,0.18000030517578125,0.0,0.869999885559082,2.0,0.5,0.5,0.01103688708826324,0.012504280120243516,-0.0021653196801924403
2022-04-29,11.350000381469728,11.59000015258789,10.989999771118164,11.010000228881836,8612400,0.0,0.0,11.289999961853027,0.05606637136627096,1.0,-0.39999961853027344,0.2700004577636701,-0.39999961853027344,0.45562741399360707,0.869999885559082,0.21138821101533029,0.4915255332525603,0.5084744667474397,0.006531054976827128,-0.024437670278220032,0.006889352118508499
2022-05-02,11.0,11.34000015258789,10.81999969482422,11.300000190734863,12424600,0.0,0.0,11.079999923706056,0.08301408697981325,-1.0,0.28999996185302734,0.06000041961669744,0.28999996185302734,0.0428067931187926,-0.39999961853027344,0.5256258642685288,0.17421325918592478,0.8257867408140752,-0.03145749725763006,0.03750477648542964,-0.022489597382309715
2022-05-03,11.359999656677246,11.470000267028809,11.109999656677246,11.369999885559082,9644000,0.0,0.0,11.289999961853027,0.06483486204138326,1.0,0.06999969482421875,0.0,0.3599996566772461,0.0,-0.39999961853027344,0.0306247913838996,0.0076561978459749,0.9923438021540251,0.008847554017809426,0.0047934632988966795,0.020528825514826106
2022-05-04,11.239999771118164,11.479999542236328,10.93000030517578,11.460000038146973,9597500,0.0,0.0,11.204999923706056,0.06503298206894761,1.0,0.15999984741210938,0.0,0.4499998092651367,0.0,-0.39999961853027344,0.16000000000000003,0.04000000000000001,0.96,0.000867194969694531,0.00784636036639698,-0.016255123212361614
2022-05-05,11.239999771118164,11.350000381469728,10.869999885559082,10.960000038146973,10244200,0.0,0.0,11.110000133514404,0.06638646344447999,-1.0,-0.5,0.23999977111816406,-0.5,0.23039956054708455,0.15999984741210938,2.0,0.26960043945291545,0.7303995605470845,-0.012155828443293182,-0.04760848024669852,-0.005875539007047957
2022-05-06,10.90999984741211,10.93000030517578,10.470000267028809,10.619999885559082,11881000,0.0,0.0,10.700000286102297,0.07460508628537686,-1.0,-0.8400001525878906,0.0,-0.8400001525878906,0.0,0.15999984741210938,2.0,0.5,0.5,-0.04372593574306252,-0.03654539126883079,-0.04347805441884272
2022-05-09,10.369999885559082,10.550000190734863,9.81999969482422,9.880000114440918,11867500,0.0,0.0,10.18499994277954,0.06932775214794326,-1.0,-1.5799999237060547,0.0,-1.5799999237060547,0.0,0.15999984741210938,2.0,0.5,0.5,-0.03534155714257055,-0.07211306664048409,-0.06399822558708608
2022-05-10,9.979999542236328,10.229999542236328,9.779999732971191,10.039999961853027,9315100,0.0,0.0,10.00499963760376,0.055298348570092505,-1.0,-1.4200000762939453,0.0,0.15999984741210938,0.0,0.15999984741210938,2.0,0.5,0.5,-0.02417483939815335,0.012609228343077185,-0.003203773429706274
2022-05-11,10.020000457763672,10.220000267028809,9.550000190734863,9.600000381469728,11322900,0.0,0.0,9.885000228881836,0.06427170945555462,-1.0,-1.8599996566772443,0.0,-0.439999580383299,0.0,0.15999984741210938,2.0,0.5,0.5,-0.0011887084752888733,-0.05446417345622354,-0.028926458469789133
2022-05-12,9.489999771118164,9.8100004196167,9.220000267028809,9.579999923706056,11641200,0.0,0.0,9.515000343322754,0.06594079598560654,-1.0,-1.8800001144409162,0.0,-0.4600000381469709,0.0,0.15999984741210938,2.0,0.5,0.5,-0.042089406847214454,-0.0021441807886782246,-0.0361509430319498
2022-05-13,9.760000228881836,10.06999969482422,9.760000228881836,10.0600004196167,10651600,0.0,0.0,9.914999961853027,0.0633583380655921,1.0,0.48000049591064275,0.0,0.48000049591064275,0.0,-1.8800001144409162,0.0651879945745271,0.016296998643631776,0.9837030013563682,0.02393331455470011,0.044724684852956054,0.05206484786754313
2022-05-16,9.899999618530272,9.93000030517578,9.4399995803833,9.449999809265137,15023200,0.0,0.0,9.68499994277954,0.08394313366201298,-1.0,-0.6100006103515625,0.0,-0.6100006103515625,0.0,0.48000049591064275,1.6150172559062759,0.5962456860234311,0.40375431397656897,-0.01974575491537853,-0.08819634561654169,-0.04701400288728881
2022-05-17,9.770000457763672,10.260000228881836,9.770000457763672,10.220000267028809,11248900,0.0,0.0,10.015000343322754,0.06797541883726417,1.0,0.7700004577636719,0.1900005340576154,0.7700004577636719,0.06088743467566298,-0.6100006103515625,1.5933875798796553,0.4592343296455768,0.5407656703544232,0.024476826632857412,0.05862248504378526,0.02572558927489753
2022-05-18,10.050000190734863,10.260000228881836,9.880000114440918,9.920000076293944,9372900,0.0,0.0,10.070000171661375,0.05497643676028862,1.0,0.4700002670288068,0.0,-0.30000019073486506,0.0,-0.6100006103515625,0.5936571054896194,0.5,0.5,0.0,-0.024823097916901675,0.009328733478850848
2022-05-19,9.829999923706056,10.449999809265137,9.829999923706056,10.25,10744200,0.0,0.0,10.139999866485596,0.06511617451550675,1.0,0.8000001907348633,0.0,0.32999992370605646,0.0,-0.6100006103515625,1.7199651288347868,0.4299912822086967,0.5700087177913034,0.02103306859693955,0.03750922022427282,-0.005815875915048439
2022-05-20,10.350000381469728,10.5,9.90999984741211,10.1899995803833,7902500,0.0,0.0,10.204999923706056,0.047613444379447305,1.0,0.7399997711181641,0.0,-0.06000041961669922,0.0,-0.6100006103515625,1.4716435512659474,0.5,0.5,0.003510815878321946,-0.004318111192044512,0.00596160017135066
2022-05-23,10.31999969482422,10.359999656677246,10.0,10.229999542236328,8253500,0.0,0.0,10.179999828338625,0.04992346252641514,1.0,0.7799997329711914,0.0,0.039999961853027344,0.0,-0.6100006103515625,1.6350399514552811,0.4087599878638203,0.5912400121361797,-0.01401904566933401,0.004091735055005657,0.009442253062883089
2022-05-24,10.010000228881836,10.0600004196167,9.670000076293944,9.829999923706056,8975500,0.0,0.0,9.865000247955322,0.052167868775551976,-1.0,-0.39999961853027166,0.23999977111816584,-0.39999961853027166,0.3600000000000085,0.7799997329711914,0.26298455682855126,0.5742538607928537,0.4257461392071463,-0.0319532400574972,-0.043368974335855966,-0.036488832609509574
2022-05-25,9.829999923706056,10.3100004196167,9.81999969482422,10.260000228881836,7409000,0.0,0.0,10.06500005722046,0.044946708598700896,1.0,0.4300003051757795,0.0,0.4300003051757795,0.0,-0.39999961853027166,1.1556288445064526,0.28890721112661316,0.7110927888733869,0.020261887559545295,0.0353361933784734,0.012706011958978646
2022-05-26,10.5,10.84000015258789,10.479999542236328,10.609999656677246,12243200,0.0,0.0,10.65999984741211,0.07680707791294258,1.0,0.7799997329711896,0.0,0.7799997329711896,0.0,-0.39999961853027166,2.0,0.5,0.5,0.08281912012523979,0.0554255782217271,0.10745166723107434
2022-05-27,10.720000267028809,10.949999809265137,10.68000030517578,10.84000015258789,8101900,0.0,0.0,10.81500005722046,0.05192865759804033,1.0,1.0100002288818342,0.0,1.0100002288818342,0.0,-0.39999961853027166,2.0,0.5,0.5,0.006681223966450527,0.014191340155660327,0.012509441550919523
2022-05-31,10.68000030517578,10.970000267028809,10.520000457763672,10.739999771118164,10267100,0.0,0.0,10.74500036239624,0.06519930902648417,1.0,0.9099998474121076,0.0,-0.10000038146972656,0.0,-0.39999961853027166,2.0,0.5,0.5,0.002312545538685858,-0.011744678343767651,-0.019128221894451982
2022-06-01,10.8100004196167,10.93000030517578,10.18000030517578,10.239999771118164,11322000,0.0,0.0,10.55500030517578,0.06855103662137943,-1.0,-0.5,0.5,-0.6000003814697266,0.694443561413512,0.9099998474121076,0.3018960075347451,0.2300824367028017,0.7699175632971983,-0.004028290713642533,-0.052561758217028375,-0.036225476326543694
2022-06-02,10.270000457763672,10.579999923706056,10.229999542236328,10.529999732971191,5855900,0.0,0.0,10.404999732971191,0.036459687418371856,-1.0,-0.21000003814697266,0.0,0.28999996185302734,0.0,0.9099998474121076,0.05325447507671428,0.5,0.5,-0.016831723938555712,0.014443150991730281,0.002534083218519624
2022-06-03,10.420000076293944,10.550000190734863,10.18000030517578,10.470000267028809,5660200,0.0,0.0,10.365000247955322,0.03504042772674381,-1.0,-0.26999950408935547,0.0,-0.05999946594238281,0.0,0.9099998474121076,0.08803255241639031,0.9779918618959024,0.022008138104097578,-0.0027446439320501313,-0.005523269199839563,-0.004735747044798922
2022-06-06,10.6899995803833,10.75,10.34000015258789,10.6899995803833,9435200,0.0,0.0,10.545000076293944,0.05963754093199199,1.0,0.2199993133544922,0.17000007629394354,0.2199993133544922,0.5971117012697257,-0.26999950408935547,0.6639214769407085,0.7630920705049028,0.2369079294950972,0.031303961678896514,0.03466210984299878,0.025995102333596226
2022-06-07,10.5600004196167,10.739999771118164,10.4399995803833,10.68000030517578,6457500,0.0,0.0,10.589999675750732,0.04077806454919115,1.0,0.21000003814697088,0.0,-0.009999275207521308,0.0,-0.26999950408935547,0.6049407135762909,0.5,0.5,-0.0006369668479464712,-0.0006404825498617381,0.006587115482518902
2022-06-08,10.529999732971191,10.640000343322754,10.1899995803833,10.229999542236328,7645400,0.0,0.0,10.414999961853027,0.04624520995934504,-1.0,-0.45000076293945135,0.15000057220458984,-0.46000003814697266,0.10633349683321029,0.21000003814697088,2.0,0.39366650316678975,0.6063334968332103,-0.011075302699483848,-0.050959483020565,-0.028695023939167248
2022-06-09,10.279999732971191,10.279999732971191,9.850000381469728,9.869999885559082,9144200,0.0,0.0,10.06500005722046,0.053364665677038604,-1.0,-0.8100004196166974,0.0,-0.8199996948242188,0.0,0.21000003814697088,2.0,0.5,0.5,-0.041163951234693595,-0.04284316448861685,-0.04058407736053829
2022-06-10,9.699999809265137,10.010000228881836,9.470000267028809,9.539999961853027,12925100,0.0,0.0,9.740000247955322,0.07290766911129395,-1.0,-1.1400003433227521,0.0,-1.1499996185302734,0.0,0.21000003814697088,2.0,0.5,0.5,-0.03761829531876591,-0.04806251566983771,-0.05560255930592639
2022-06-13,9.25,9.289999961853027,8.40999984741211,8.449999809265137,15421600,0.0,0.0,8.849999904632568,0.07705078408580152,-1.0,-2.2300004959106428,0.0,-2.239999771118164,0.0,0.21000003814697088,2.0,0.5,0.5,-0.08902272056887567,-0.1445842275452835,-0.14146989725134612
2022-06-14,8.539999961853027,8.649999618530273,8.199999809265137,8.489999771118164,9579100,0.0,0.0,8.424999713897705,0.04808651624925363,-1.0,-2.1900005340576154,0.0,0.039999961853027344,0.0,0.21000003814697088,2.0,0.5,0.5,-0.04431829528276633,0.002933401098451567,-0.015706340867396678
2022-06-15,8.65999984741211,8.8100004196167,8.449999809265137,8.630000114440918,10650400,0.0,0.0,8.630000114440918,0.05434600814264571,1.0,0.1400003433227539,0.0,0.18000030517578125,0.0,-2.1900005340576154,0.0040866717897996545,0.0010216679474499136,0.99897833205255,0.020377416600664416,0.018184298459689902,0.03338850613935854
2022-06-16,8.369999885559082,8.40999984741211,7.989999771118164,8.109999656677246,9968600,0.0,0.0,8.199999809265137,0.04780198538016296,-1.0,-0.5200004577636719,0.21000003814697266,-0.5200004577636719,0.16309148808447865,0.1400003433227539,2.0,0.3369085119155213,0.6630914880844787,-0.04348362134491331,-0.05814957229732841,-0.05237865136342791
2022-06-17,8.25,8.579999923706055,8.100000381469727,8.539999961853027,12087000,0.0,0.0,8.34000015258789,0.06103336570171484,1.0,0.43000030517578125,0.0,0.43000030517578125,0.0,-0.5200004577636719,0.6838015418300182,0.17095038545750454,0.8290496145424955,0.024264429860629478,0.06262804916432321,0.016578811535473383
2022-06-21,8.680000305175781,8.699999809265137,8.369999885559082,8.399999618530273,8852100,0.0,0.0,8.53499984741211,0.04396595456758196,1.0,0.28999996185302734,0.0,-0.1400003433227539,0.0,-0.5200004577636719,0.311020080643677,0.5,0.5,0.01017173144559749,-0.012105242402124952,0.02401193423573845
2022-06-22,8.300000190734863,8.539999961853027,8.289999961853027,8.319999694824219,7367200,0.0,0.0,8.414999961853027,0.03624237914509541,-1.0,-0.07999992370605469,0.0,-0.2200002670288086,0.0,0.28999996185302734,0.0760997559655189,0.9809750610086203,0.019024938991379726,-0.015447864698533985,-0.007964150562323167,-0.007992832722275188
2022-06-23,8.350000381469727,8.380000114440918,8.050000190734863,8.149999618530273,11631200,0.0,0.0,8.21500015258789,0.05604966755185945,-1.0,-0.25,0.0,-0.3900003433227539,0.0,0.28999996185302734,0.7431630968212113,0.8142092257946971,0.18579077420530282,-0.029858725558528587,-0.032591743554923114,-0.046377873379180756
2022-06-24,8.149999618530273,8.670000076293945,8.069999694824219,8.619999885559082,13821600,0.0,0.0,8.369999885559082,0.07044602772349164,1.0,0.4700002670288086,0.13000011444091797,0.4700002670288086,0.07650525374054305,-0.25,2.0,0.5765052537405431,0.42349474625945693,0.04042381939957811,0.06660837633208054,0.0029486144189985633
2022-06-27,8.760000228881836,8.850000381469727,8.640000343322754,8.760000228881836,16405400,0.0,0.0,8.74500036239624,0.0849731798176726,1.0,0.6100006103515625,0.0,0.6100006103515625,0.0,-0.25,2.0,0.5,0.5,0.024389204071021863,0.01912219862954433,0.08097620104666944
2022-06-28,8.869999885559082,9.170000076293944,8.670000076293945,8.729999542236328,9016500,0.0,0.0,8.920000076293945,0.04654179586653218,1.0,0.5799999237060547,0.0,-0.030000686645507812,0.0,-0.25,2.0,0.5,0.5,0.01951982524505377,-0.0018854826906665653,0.0019050284655863835
2022-06-29,8.710000038146973,9.0600004196167,8.5600004196167,8.960000038146973,14775300,0.0,0.0,8.8100004196167,0.0782771938306323,-1.0,0.23000049591064453,0.07999992370605469,0.23000049591064453,0.12098223430266605,-0.25,0.8464036499062786,0.3325831467792357,0.6674168532207643,-0.019775750103184178,0.04261173976519149,-0.02092350109180914
2022-06-30,8.699999809265137,8.739999771118164,8.25,8.369999885559082,11031000,0.0,0.0,8.494999885559082,0.054592284156867676,-1.0,-0.3599996566772461,0.0,-0.5900001525878906,0.0,0.23000049591064453,2.0,0.5,0.5,-0.02684351750847632,-0.050834918987562816,-0.027536144374962004
2022-07-01,8.430000305175781,8.619999885559082,8.25,8.529999732971191,8206700,0.0,0.0,8.434999942779541,0.041391246412282215,-1.0,-0.19999980926513672,0.0,0.15999984741210938,0.0,0.23000049591064453,0.7561389643916628,0.5,0.5,-0.010285248487962815,0.014086936035517108,0.0
2022-07-05,8.329999923706055,8.569999694824219,8.0600004196167,8.569999694824219,10418000,0.0,0.0,8.315000057220459,0.05279053807157765,-1.0,-0.15999984741210938,0.0,0.19999980926513672,0.0,0.23000049591064453,0.4839289372106642,0.5,0.5,-0.007384848426019171,0.005938944574087735,-0.029576342069678886
2022-07-06,8.520000457763672,8.65999984741211,8.239999771118164,8.3100004196167,9051500,0.0,0.0,8.449999809265137,0.0444746491285641,1.0,-0.25999927520751953,0.039999961853027344,-0.25999927520751953,0.02366872586962672,0.23000049591064453,1.2778701626047237,0.6568637334791924,0.34313626652080764,0.00907662051040073,-0.026764916349501813,0.019188875684140752
2022-07-07,8.359999656677246,8.479999542236328,8.289999961853027,8.399999618530273,8214400,0.0,0.0,8.384999752044678,0.04079867344471315,1.0,-0.1700000762939453,0.0,0.08999919891357422,0.0,0.23000049591064453,0.5463119341349211,0.5,0.5,-0.019061089747476483,0.009775691322117745,0.005490148623661311
2022-07-08,8.449999809265137,8.489999771118164,8.180000305175781,8.210000038146973,10201500,0.0,0.0,8.335000038146973,0.04952199387265185,1.0,-0.3599996566772461,0.05999946594238281,-0.18999958038330078,0.09972165690872996,0.23000049591064453,2.0,0.4002783430912701,0.5997216569087299,0.001463680537004668,-0.028411960414295615,-0.016588835708762222
2022-07-11,8.170000076293945,8.229999542236328,7.960000038146973,8.039999961853027,8136300,0.0,0.0,8.09499979019165,0.0386788834879226,-1.0,-0.1700000762939453,0.3299999237060547,-0.3599996566772461,0.8402789919480642,0.23000049591064453,0.5463119341349211,0.02314302451820549,0.9768569754817945,-0.024804495036576626,-0.016687399614692285,-0.02174265543779437
2022-07-12,8.0,8.489999771118164,8.0,8.279999732971191,13240200,0.0,0.0,8.244999885559082,0.06482101053284933,1.0,0.23999977111816406,0.0,0.23999977111816406,0.0,-0.1700000762939453,1.9930739943438378,0.49826849858595945,0.5017315014140405,0.05060985145919806,0.04786171637760681,0.008156883822152714
2022-07-13,8.050000190734863,8.140000343322754,7.869999885559082,8.119999885559082,12493900,0.0,0.0,8.005000114440918,0.05998531968798008,-1.0,-0.15999984741210938,0.09000015258789062,-0.15999984741210938,0.3164079263844535,0.23999977111816406,0.4444444444444444,0.5724809625044354,0.4275190374955646,-0.03971993763849545,-0.018412349346282317,-0.015459672404617637
2022-07-14,8.050000190734863,8.180000305175781,7.889999866485596,7.909999847412109,8904600,0.0,0.0,8.035000085830688,0.04164681748535011,1.0,-0.21000003814697266,0.0,-0.36999988555908203,0.0,0.23999977111816406,0.7656267384714508,0.8085933153821373,0.1914066846178627,0.0034937014573209846,-0.018673780261621642,0.0018089216670749446
2022-07-15,8.050000190734863,8.210000038146973,7.869999885559082,8.100000381469727,12555100,0.0,0.0,8.039999961853027,0.060130684066501364,1.0,-0.01999950408935547,0.0,0.1900005340576172,0.0,0.23999977111816406,0.006944113311160697,0.5,0.5,0.0051614792145791896,0.03346564809190762,-0.0035785668252841015
2022-07-18,8.25,8.550000190734863,8.15999984741211,8.220000267028809,9836800,0.0,0.0,8.355000019073486,0.047809764248423946,1.0,0.10000038146972656,0.0,0.3100004196166992,0.0,-0.01999950408935547,2.0,0.5,0.5,0.03178840611208642,0.011521905825026296,0.02834836961717892
2022-07-19,8.390000343322754,8.6899995803833,8.369999885559082,8.680000305175781,8918100,0.0,0.0,8.529999732971191,0.045770220782417534,1.0,0.5600004196166992,0.0,0.7700004577636719,0.0,-0.01999950408935547,2.0,0.5,0.5,0.014724392260336679,0.049353691310842544,0.023035360808320544
2022-07-20,8.6899995803833,8.9399995803833,8.59000015258789,8.869999885559082,13779400,0.0,0.0,8.764999866485596,0.07226780277524054,1.0,0.75,0.0,0.9600000381469727,0.0,-0.01999950408935547,2.0,0.5,0.5,0.04382033387908544,0.033455188521083375,0.04008531717082318
2022-07-21,8.710000038146973,8.720000267028809,8.449999809265137,8.609999656677246,10436200,0.0,0.0,8.585000038146973,0.05312958902851368,-1.0,-0.26000022888183594,0.0,-0.26000022888183594,0.0,0.75,0.1201779893664126,0.9699555026583968,0.03004449734160315,-0.01887003525153147,-0.0225306849596889,-0.0124451917632215
2022-07-22,8.65999984741211,8.699999809265137,8.329999923706055,8.369999885559082,7748600,0.0,0.0,8.514999866485596,0.03834772668098131,-1.0,-0.5,0.0,-0.5,0.0,0.75,0.4444444444444444,0.8888888888888888,0.1111111111111111,-0.0017049145916306961,-0.0209886254694019,-0.01061939381805668
2022-07-25,8.470000267028809,8.529999732971191,8.289999961853027,8.4399995803833,6976900,0.0,0.0,8.40999984741211,0.03481736115269669,-1.0,-0.43000030517578125,0.0,0.06999969482421875,0.0,0.75,0.3287115776911378,0.5,0.5,-0.01776777729719142,0.007498902357185291,-0.004334088871766814
2022-07-26,8.300000190734863,8.390000343322754,8.09000015258789,8.109999656677246,8132800,0.0,0.0,8.240000247955322,0.038998855074914164,-1.0,-0.7600002288818359,0.0,-0.3299999237060547,0.0,0.75,1.0268450629341208,0.7432887342664698,0.2567112657335302,-0.01929005080153245,-0.04648613628666172,-0.028465791943823652
2022-07-27,8.319999694824219,8.430000305175781,8.180000305175781,8.399999618530273,9280100,0.0,0.0,8.305000305175781,0.04609171326381507,1.0,0.28999996185302734,0.0,0.28999996185302734,0.0,-0.7600002288818359,0.14560236706999533,0.03640059176749883,0.9635994082325011,0.005427203775244836,0.04008606681089357,0.012624036454774962
2022-07-28,8.430000305175781,8.449999809265137,8.109999656677246,8.369999885559082,15345700,0.0,0.0,8.279999732971191,0.07594568171390122,1.0,0.26000022888183594,0.0,-0.029999732971191406,0.0,-0.7600002288818359,0.1170361466441825,0.5,0.5,0.003918418561524946,-0.005916275408065626,-0.014211667020923328
2022-07-29,8.34000015258789,8.4399995803833,8.220000267028809,8.420000076293945,11298000,0.0,0.0,8.329999923706055,0.05624767750088817,1.0,0.3100004196166992,0.0,0.05000019073486328,0.0,-0.7600002288818359,0.16637846655018587,0.04159461663754647,0.9584053833624535,-0.0008718166693044608,0.004384961940309192,0.009918677611157951
2022-08-01,8.449999809265137,8.630000114440918,8.270000457763672,8.59000015258789,13466900,0.0,0.0,8.450000286102295,0.06839931238874407,1.0,0.48000049591064453,0.0,0.2200002670288086,0.0,-0.7600002288818359,0.3988925507264017,0.09972313768160042,0.9002768623183995,0.026534894717720057,0.023825436024665667,0.007228481049538054
2022-08-02,8.130000114440918,8.34000015258789,7.949999809265137,8.039999961853027,26760500,0.0,0.0,8.144999980926514,0.1272158427760226,-1.0,-0.5500001907348633,0.2700004577636719,-0.5500001907348633,0.24099238555493854,0.48000049591064453,1.312932225498609,0.4307745580704092,0.5692254419295908,-0.06791609008192169,-0.13143988545921395,-0.07840731562662331
2022-08-03,8.130000114440918,8.630000114440918,8.050000190734863,8.59000015258789,21464700,0.0,0.0,8.34000015258789,0.10902068929231484,1.0,0.5500001907348633,0.0,0.5500001907348633,0.0,-0.5500001907348633,1.0,0.25,0.75,0.02741427005274056,0.05305559420946898,0.01002633633589264
2022-08-04,8.600000381469727,8.729999542236328,8.489999771118164,8.680000305175781,11107000,0.0,0.0,8.609999656677246,0.057004276945796926,1.0,0.6400003433227539,0.0,0.6400003433227539,0.0,-0.5500001907348633,1.354050100370832,0.338512525092708,0.661487474907292,0.005961420370467368,0.005393278426940217,0.027530791834761252
2022-08-08,8.789999961853027,8.890000343322754,8.619999885559082,8.630000114440918,10716300,0.0,0.0,8.755000114440918,0.054682277384796266,1.0,0.5900001525878906,0.0,-0.05000019073486328,0.0,-0.5500001907348633,1.150743598737445,0.5,0.5,0.017522430362082137,-0.005573816533779061,0.01466127772832146
2022-08-09,8.579999923706055,8.640000343322754,8.380000114440918,8.470000267028809,9847700,0.0,0.0,8.510000228881836,0.0493184209179814,-1.0,-0.15999984741210938,0.13000011444091797,-0.21000003814697266,0.3832204901314412,0.5900001525878906,0.07354190729791224,0.5983940330440807,0.40160596695591927,-0.026210663686300296,-0.017196631727933887,-0.025946683156558584
2022-08-10,8.6899995803833,8.9399995803833,8.680000305175781,8.829999923706055,10860700,0.0,0.0,8.809999942779541,0.05670344517018281,1.0,0.3599996566772461,0.049999237060546875,0.3599996566772461,0.01928957156535223,-0.15999984741210938,2.0,0.5192895715653523,0.48071042843464773,0.03764040475328299,0.04589960858989879,0.03878783118207344
2022-08-11,9.050000190734863,9.100000381469728,8.90999984741211,8.949999809265137,10260100,0.0,0.0,9.005000114440918,0.05429571402364757,1.0,0.4799995422363281,0.0,0.4799995422363281,0.0,-0.15999984741210938,2.0,0.5,0.5,0.01675750650082026,0.012751839959393217,0.02470500238689372
2022-08-12,9.119999885559082,9.149999618530272,8.960000038146973,9.140000343322754,9129900,0.0,0.0,9.054999828338625,0.04934045633358811,1.0,0.6700000762939453,0.0,0.6700000762939453,0.0,-0.15999984741210938,2.0,0.5,0.5,0.0048757893164709685,0.018692210963332227,0.004979566471200692
2022-08-15,9.079999923706056,9.350000381469728,9.079999923706056,9.170000076293944,10401400,0.0,0.0,9.21500015258789,0.056396488853812606,1.0,0.6999998092651349,0.0,0.6999998092651349,0.0,-0.15999984741210938,2.0,0.5,0.5,0.024632908689251384,0.0037332305217848178,0.015156540090935337
2022-08-16,9.130000114440918,9.140000343322754,8.9399995803833,9.050000190734863,13009200,0.0,0.0,9.039999961853027,0.06961296114852496,-1.0,-0.11999988555908025,0.020000457763671875,-0.11999988555908025,0.027779102342493332,0.6999998092651349,0.029387715064403887,0.9648739688914056,0.0351260311085943,-0.028409999984839618,-0.016474841343087476,-0.019434040974595904
2022-08-17,8.850000381469727,8.90999984741211,8.5600004196167,8.609999656677246,10515800,0.0,0.0,8.735000133514404,0.0535348241990422,-1.0,-0.5600004196166974,0.0,-0.5600004196166974,0.0,0.6999998092651349,0.6400013078972291,0.8399996730256927,0.16000032697430727,-0.020600287640797025,-0.04027951484757632,-0.035104784524265714
2022-08-18,8.619999885559082,8.710000038146973,8.460000038146973,8.699999809265137,6396300,0.0,0.0,8.585000038146973,0.03290326513476083,-1.0,-0.4700002670288068,0.0,0.09000015258789062,0.0,0.6999998092651349,0.4508170844658844,0.5,0.5,-0.013808299018480451,0.006325031520710011,-0.007147572877148203
2022-08-19,8.5,8.579999923706055,8.300000190734863,8.380000114440918,6495400,0.0,0.0,8.440000057220459,0.03218406188040064,-1.0,-0.7899999618530256,0.0,-0.31999969482421875,0.0,0.6999998092651349,1.2736740404804086,0.6815814898798979,0.31841851012010214,-0.015270589898900153,-0.03805123627798639,-0.019388875413168433
2022-08-22,8.229999542236328,8.25,8.010000228881836,8.0600004196167,11425700,0.0,0.0,8.130000114440918,0.05445136989166925,-1.0,-1.1099996566772443,0.0,-0.6399993896484375,0.0,0.6999998092651349,2.0,0.5,0.5,-0.06898213583576432,-0.06847856458663613,-0.06255339422486637
