Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,G,Gd,S,P↑,P↓,Y,ϴ1,ϴ2,ϴ3,ϴ4,W,Yd,Pd,Wd,λ,E_Low,E_High,Ö,Öd,Ödd,I,Im,Id
2018-08-20 ,3.969537258148194,3.9934023796008584,3.9615824705461296,3.969537258148194,2890200,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.0010009523507799214,1.1902882473286922,0.8960412480625494,1.030381427392057,0.2449786688071036,0.0,-0.9999995004759719,-1.0,0.0,5326.646637539371,3.945672136695529,18.50133140550285,-0.7665814787552768,0.0006579712564344087,0.0019342718658849622,35.0,0.014090737938934955,0.01446969704003939
2018-08-21 ,4.057041645050049,4.088861549770192,4.041131692689977,4.057041645050049,6207000,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.010901828532077138,1.1071486262262822,0.14189705593075952,1.1760037892190889,0.16977845624420562,-0.0,0.9999999159860267,-1.0,-0.0,5286.044317482317,4.025221740329906,18.454110890943902,-0.7534795299934586,0.006550974380909125,0.002946501562237358,36.0,-0.014078255786802184,-0.00021383222927548289
2018-08-22 ,4.025222019801899,4.049087139660559,4.025222019801899,4.041131973266602,5857800,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.0019645999867750888,0.6747447286468992,0.8519649597430384,1.1071541135029577,0.7853981707541978,0.0,-0.9999999222783603,-1.0,0.0,4191.481275764602,4.033176806872644,17.07789441929822,-0.7196447849558986,0.016917372518780005,0.00518319906893544,35.0,0.014151269578917802,-0.01408449686286857
2018-08-23 ,4.009312147789076,4.0331772681325715,3.9854474067687993,3.985447406768799,6372400,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.006937521434885148,0.6947408803559687,0.7853981754681937,0.32175263958584843,1.0303767795057197,-0.0,-0.5586220018734156,-1.0,-0.0,4294.636460877819,3.937717545405026,17.217176077207647,-0.7256047948116486,-0.002980004927875035,-0.00994868872332752,34.0,-0.014072218295559316,0.014114762682859994
2018-08-24 ,4.033177468433807,4.049087423011873,4.025222301483154,4.025222301483154,3503500,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.004965239632010111,0.7854078293397427,0.6947321979775565,1.1903022395765095,0.3217505616390883,-0.0,0.9999999159858868,1.0,0.0,4216.08259775343,4.001357179954436,17.111317442227552,-0.7206067014112937,0.0024990467001774763,0.0027395258140262557,35.0,-0.014447741388066085,-0.014111743937238559
2018-08-27 ,4.049087435563346,4.0888621324701875,4.041132268588035,4.080907344818115,3239400,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.006869498239566074,0.7853981733732565,0.10865977773200934,0.876057325693867,0.26624733310446846,0.0,0.16090415075650497,1.0,0.0,4187.272500791373,4.072952557166043,17.072163328810408,-0.7145893688926265,0.0030086662593336033,0.0002548097795780635,36.0,0.014524351791650918,-0.00018776154625338437
2018-08-28 ,4.09681738934357,4.09681738934357,4.0490875244140625,4.0490875244140625,4396400,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.003913879518482144,0.7853981754685513,0.39476856681139466,0.8960557609691107,0.39476861355098547,0.0,-0.9999999072646875,1.0,0.0,3772.256795372912,4.001357659484555,16.487044569669397,-0.6961127535299081,0.009238307681359192,0.0031148207110127946,35.0,0.014126858791273464,0.014486046589858501
2018-08-29 ,4.0252224055397425,4.0809074376641155,4.017267617706688,4.0729522705078125,4668500,0.0,0.0,0.013864650881346705,-1.0,0.1742890092083997,0.1742890092083997,0.8257109907916003,0.0029382700277670276,0.46365148726198063,0.6435040843300968,0.24498091993476306,0.7853981786107317,-0.0,0.999999854060416,-0.6514219815832005,-0.0,3810.0168777056347,4.0649971033515095,16.542007583429676,-0.6997899349732961,-0.0018385907216940112,-0.005538449201526602,36.0,-0.014059948019610547,-0.0001987465001887269
2018-08-30 ,4.001356973657266,4.001356973657266,3.96158190337178,3.977491855621338,4862300,0.0,0.0,0.0038646508813467047,-1.0,0.028577195205649282,0.028424295508688913,0.9714228047943507,-0.01185778242676585,0.1106572224438436,1.4587736817458985,0.15741579139753306,1.1071503483416416,0.1569754852586402,-0.9999999324144102,-0.9429985092856619,0.9999999936295786,5179.109452538728,3.9536267375854095,18.328576229065163,-0.7608959181618193,-0.030552991594261614,-0.014357200436283801,35.0,0.014102739771036312,-0.014093403405442005
2018-08-31 ,3.969537258148194,3.9854475919987946,3.937717349093464,3.969537258148194,6361500,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.0010009523507799214,0.14889291523981887,1.570772416231946,0.09966865654097887,0.9827701527440728,-0.021880699331862305,0.8443155115563057,-1.0,-0.9999999944089157,5803.691759276321,3.953626924297593,19.038962605033927,-0.7819109263295956,-0.01050750408388812,0.010022743755186747,34.0,-0.014009149162446664,0.01408134389532343
2018-09-04 ,3.913851852617973,3.96953649306961,3.88998673576501,3.961581707000733,6991100,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-0.0010030805466945297,0.22678653457704487,1.4056714792561102,0.07677189279543623,1.4056711302036684,-0.0,-0.0010619560463973384,-1.0,0.9999999542976238,5911.0903809704905,3.9536269209318555,19.155899461807074,-0.7869786832830227,-0.002533878476713547,0.003986812803587286,33.0,-0.014486321171920972,-0.014055944466741488
2018-09-05 ,3.977492425073494,3.9934023796008584,3.9456725160187647,3.969537258148194,4101700,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0010030805466945297,1.4289083794766906,0.6610319647581001,1.2925105444016591,0.3217505594840139,-0.0,0.9999995015357915,1.0,0.0,7442.8590699238475,3.945672136695529,20.687883930442386,-0.8224342358435625,-0.01772777628026989,-0.007596948901778172,34.0,-0.014918734561870874,-0.00023858600473715408
2018-09-06 ,3.953627918381771,3.9695378753830206,3.8979432585390463,3.921808004379273,4425800,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.006048303829204656,0.7854007818043399,1.5707673642427158,0.4636476169814099,1.405614087115899,0.0,-0.9999998581838963,1.0,0.0,6648.345094346099,3.874078133375525,19.92267141600974,-0.806530268838642,0.007951983502460236,0.012839879891365064,33.0,0.014931990040705173,-0.0002162066949749509
2018-09-07 ,3.834303142685356,3.874077842540866,3.834303142685356,3.858167886734009,7324400,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.008179989056001752,0.002358486215383193,1.2960649809112041,0.003537715898903384,1.058242258001473,-0.0,-0.14982015721600145,1.0,-0.0,7219.426599385069,3.8422579309271514,20.478435258753137,-0.8325238651985867,-0.012996798179972346,-0.010474390841216291,32.0,-0.014885016576050111,0.014925362301288023
2018-09-10 ,3.961582073613004,3.969536860418033,3.913852214813233,3.913852214813232,8346300,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.007164717454621308,1.5707803765925195,0.3217505572393521,1.2490398483207639,0.3805068546934449,-0.0,0.9999999348309507,1.0,0.0,6483.491222720176,3.858167569208431,19.75634243054584,-0.8023113514722381,0.015106256863174294,0.01405152752157332,33.0,-0.01532816343849969,-0.014908503308377643
2018-09-11 ,3.8740781333755248,3.921808004379273,3.8740781333755248,3.921808004379273,3479300,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0010153311072057694,0.46365856040310804,0.7853981733730045,0.5404311935842533,0.8760598429815242,0.0,-0.7517541673723095,1.0,0.0,7666.936994730287,3.921808004379273,20.893765764756175,-0.8364490263143414,-0.01706883742105164,-0.016087547142112968,34.0,0.015432841031681629,-0.00022157343122478947
2018-09-12 ,3.8899881369853686,3.9377180085610006,3.8899881369853686,3.905898094177246,3313100,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.002032512463001224,0.7853981786114028,0.7853800051520409,0.9272964606993103,0.7853800231245025,0.0,-0.9999996718992794,1.0,0.0,7573.665159690827,3.8740781797934916,20.808562314360824,-0.8323484060218662,0.0020503101462375772,0.00955957378364461,33.0,0.014932070718568679,0.01538050223509066
2018-09-13 ,4.001357546526159,4.025222288655588,3.953627303620829,3.969537258148194,5570000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.008080716953908648,1.0040621753207781,0.09966865352363852,1.4701318830039378,0.13664382078078036,-0.0,0.9999999011196267,1.0,-0.0,8206.669779917986,3.9138522276408,21.373702918085627,-0.8346921938696699,-0.0011718939239018233,-0.0016111020350697003,34.0,-0.014911899087318404,-0.0002503851565564749
2018-09-14 ,3.961581707000733,3.977491658461653,3.945671755539813,3.961581707000733,5353300,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0010030805466945297,0.5280579119169212,0.9505511694663601,1.2924719177457833,0.7853981718767498,0.0,-0.9999998899138945,1.0,0.0,7342.115766444191,3.945671755539813,20.593972588377454,-0.8221654636335132,0.006263365118078346,0.0037176295209900845,33.0,0.014978060647425155,-0.014921984902943542
2018-09-17 ,4.009312536682806,4.049087614672313,4.009312536682806,4.01726770401001,3921200,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0069792014037049896,1.1525790228385384,0.08314123296159455,1.4601394541490476,0.09347688285134033,-0.0,0.9999998747225567,1.0,-0.0,8553.307673002017,3.9854477933477064,21.670923948361217,-0.8387085678240775,-0.008271552095282186,-0.007267458606680266,34.0,-0.014918734561870874,0.01494497986737178
2018-09-18 ,4.057042980769214,4.112728022024503,4.049088191631779,4.088862895965576,11564900,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.008832227790134794,1.2120536071100225,0.03844259058624776,1.1071724721453293,0.061460339681780184,0.0,0.11719536839569096,1.0,0.0,7432.2447388497685,4.0649977699066495,20.678029539040143,-0.8074755671863121,0.015616500318882731,0.011944026207082459,35.0,0.014970961783730573,-0.014948397604648014
2018-09-19 ,4.144546425602259,4.176366329193115,4.128636473806832,4.176366329193115,8400200,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.010586933628069947,0.8478167657299399,0.0757496627025985,0.7853981665947158,0.060641157788746194,0.0,0.09035950161733965,1.0,0.0,6267.969897815025,4.176366329193115,19.53458052086736,-0.7713723429134366,0.018051612136437745,0.0012175559087775067,36.0,0.014548602115511651,0.014944848172800724
2018-09-20 ,4.295692253055583,4.3195569971745025,4.255917173759694,4.303647041320801,10401000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.015009494273942627,1.460145190433262,0.03332099607748234,1.5133934701250173,0.037482405668343925,0.0,0.1727803774035427,1.0,0.0,7661.250525295121,4.287737085467099,20.888591054328487,-0.7880183052412544,-0.008322981163908894,-0.013187296650173319,37.0,0.014149375285182514,-0.0002111798341094609
2018-09-21 ,4.255916314600536,4.287736219884327,4.240006361958641,4.271826267242432,4650000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.003710672628016204,1.0516392694578938,0.7853981673869921,1.2924829309003287,0.7853981787877548,0.0,-0.9999999465816757,1.0,0.0,5721.608088038356,4.255916314600536,18.94861171305776,-0.7429789455710498,0.02251967983510228,0.015421330499505587,36.0,0.013787415078562994,-0.00019961341516456892
2018-09-24 ,4.240006335440896,4.247961501373687,4.192276477813721,4.192276477813721,4358600,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.00939849052224415,0.5404236888783644,0.7853981698811594,0.4636495468808455,0.844155155394133,-0.0,-0.43388104909152303,1.0,-0.0,5442.792281963822,4.136591454253755,18.635096202034912,-0.7392155134044008,0.0018817160833244917,-0.010318981875888894,35.0,-0.013675991555863859,-0.0001809801033097599
2018-09-25 ,4.208187677491716,4.240007592006627,4.1922777202342605,4.232052803039551,4814500,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.004721601435527134,1.1072114989573456,0.7853981707539862,0.5880249030539423,1.5707182338027674,-0.0,0.9999999291789365,1.0,0.0,4410.577923283621,4.224098014072474,17.371082051443253,-0.7051191398356739,0.017048186784363484,0.007583235350519496,36.0,-0.014025011489100904,-0.013731703317213427
2018-09-26 ,4.200231446547843,4.208186232783971,4.176366329193115,4.176366329193115,7212400,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.006622704336058621,0.29144420973047863,0.9827937322248191,0.5403796011481132,0.7853981733730717,0.0,-0.9999999118500567,1.0,0.0,4865.3048268744315,4.144546425602259,17.94990140627988,-0.7252474197377955,-0.010064139951060813,-0.013556163367712148,35.0,0.014113720039170712,-0.00017450996661852285
2018-09-27 ,4.13659143447876,4.17636650530619,4.120681482012426,4.13659143447876,8422100,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.00478468625068374,0.31099382239819123,1.5707934557328886,0.18164507704554234,0.7853981698813429,-0.0,0.16112518549034652,1.0,-0.0,5113.509068401013,4.09681636365133,18.25070742821634,-0.7373348852247518,-0.006043732743478136,0.0020102036037913384,34.0,-0.014042768912353508,0.014069365764135807
2018-09-28 ,3.993401807870896,4.033176878156382,3.977491855621338,3.977491855621338,6338900,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.019607831614390437,0.09966865308361214,1.1999028271396464,0.09966865360823622,1.352126163982554,-0.0,-0.6076922783456713,1.0,0.0,4854.606378662823,3.9218068330862934,17.936707687277792,-0.7460494644928558,-0.0043572896340520195,0.0008432215547130584,33.0,-0.014461816745160542,-0.01407824447576211
2018-10-01 ,4.001357350089724,4.01726730383603,3.929762368569738,3.953627109527588,6664700,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0030090011508611737,0.22680235958065267,0.79301812814294,0.07677189279547401,0.8760622762004427,-0.0,0.7339148634072564,1.0,0.0,2921.363742952693,3.889986915219146,15.136963611659159,-0.663139320735053,0.041455071878901406,0.022906180756476713,32.0,-0.014791704043033817,-0.00020952391640351696
2018-10-02 ,3.92976216774649,3.9377169545515183,3.897942261879975,3.913852214813232,8678800,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.005055608419751197,0.06656816454378764,1.3734143022542917,0.1651488473453777,1.464072772171472,-0.0,-0.2537763294297071,1.0,0.0,2903.372829699668,3.8899874750749457,15.105735911634573,-0.6722181254544393,-0.004539402359693134,-0.02299723711929727,31.0,-0.01536402162298688,-0.0001649436489366378
2018-10-03 ,4.009312343009088,4.033177464514616,3.9854476008267983,4.001357555389404,7054400,0.0,0.0,0.005910160678586749,1.0,0.04370282710008545,0.9562971728999146,0.04370282710008545,0.011055340681632005,0.7853981663893357,0.35876671339854255,0.8139626100465647,0.38831501506958477,-0.0,0.9999999379304142,0.9125943457998291,0.0,3015.0722088525677,3.9695376462641923,15.297575372358871,-0.6665382923442082,0.002839916555115507,0.0036896594574043207,32.0,-0.01583719843097362,-0.00028615878997653114
2018-10-04 ,4.025222297571695,4.0411322521343,3.977492433883876,4.001357555389404,4303300,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7853981665947364,1.2847506146769765,1.2847377066235859,0.5971730874576809,0.040112018458723024,-0.9999999095459888,1.0,0.9999999750698166,2700.7226104189476,3.9615828586445083,14.744712348898481,-0.6471304030502137,0.009703944646997253,0.0034320140459408732,33.0,0.015949296099723648,-0.00023658840399337112
2018-10-05 ,3.985446823853694,3.985446823853694,3.93771659014777,3.961581707000733,4559400,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.004995121409067788,0.32175055948404796,0.8621752163001503,0.43662198462350243,0.9505584740578282,0.0,-0.9999997998047058,1.0,-0.9999999750698166,2752.1255323208757,3.9377165901477715,14.837954279930782,-0.6572513265914964,-0.005060461770641345,-0.007382203208819299,32.0,0.015384615384378698,0.015893247265348635
2018-10-08 ,3.961582762598909,4.017267797211472,3.945672806898642,4.009312629699707,7255300,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.005988151477457978,0.9273208783243589,0.4636476211711318,0.7854193344846762,1.1070997855683724,-0.0,0.9999999089524663,1.0,-0.0,3013.527975222559,4.001357462187942,15.294955834835502,-0.6684585669837647,-0.00560362019613414,-0.00027157921274639785,33.0,-0.015350318705973257,-0.0002823403576724748
2018-10-09 ,3.993402673999441,4.025222585399973,3.961582762598909,4.009312629699707,6496900,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7854072756998018,0.5880136357606812,0.7854071326848748,0.3217505729527599,0.0,-0.9999998330035843,1.0,0.0,3286.7777887539373,3.993402673999441,15.745193651124676,-0.6819695982478176,-0.006755515632026421,-0.0005759477179461403,34.0,0.015425000109438152,-0.015367467045175977
2018-10-10 ,4.041132243182952,4.049087410108252,3.9615824705461296,3.969537258148194,8132000,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.004985100874261674,0.7853981668258232,0.5349551785671012,1.5707756665246426,1.0584128624393758,0.0,-0.999999799402294,1.0,0.0,4654.127484944879,3.8899871061881353,17.68579815077344,-0.736934369840109,-0.027482385796145703,-0.010363435082059641,33.0,0.01492537313410559,0.015387659407705704
2018-10-11 ,3.977493091202344,3.9854482594599334,3.88203334805108,3.905898094177246,9818800,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.008080716953908648,0.05675728959462526,1.5706970639562503,0.04542327994644026,1.4711239104486662,-0.0,-0.23692476685599895,1.0,-0.0,4628.006452356532,3.8263479288945588,17.652578559747987,-0.7439085932745206,-0.0034871117172058375,0.011997637039469933,32.0,-0.014892167520750885,-0.00024981348766628126
2018-10-12 ,3.945672257154969,3.953627044235142,3.8343025827700496,3.8899872303009033,6767200,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0020409309801395566,0.0037596007596482537,0.060083448301034466,0.0025064626018757035,0.7853981722055932,-0.0,0.5967195674463538,1.0,0.0,4733.846384588178,3.8263474163666644,17.78641813179037,-0.7517670304268629,-0.003929218576171123,-0.00022105342948264273,31.0,-0.015328857392087062,-0.014908770327428237
2018-10-15 ,3.897942261879975,3.9456721206797463,3.8820323089467186,3.913852214813232,10489100,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.003058108086433039,0.588004397866331,1.4056433349581898,1.5706983546364344,0.1106572233636729,-0.0,0.9999998038846553,1.0,0.0,5175.965537979459,3.8820323089467177,18.324859411695275,-0.7677865814713616,-0.008009775522249352,-0.0020402784730391144,32.0,-0.015858626782572226,-0.00021834493566808867
2018-10-16 ,3.986033439636231,4.010094172944144,3.961973088760699,3.9860334396362305,6526600,0.04,0.0,0.04646712870900172,1.0,0.26433078319038605,0.735669216809614,0.26433078319038605,0.00913699615162705,0.7977722566121688,0.15388512822107428,1.3790459949081952,0.12435499596328574,0.0,0.4984695044879332,0.4713384336192279,0.0,5004.874298831431,3.961972706328317,18.120276654159877,-0.754090202862288,0.006848189304536789,0.00742898241339307,33.0,0.015894397719382804,-0.0002648846952425822
2018-10-17 ,3.937912290909048,3.9619730238225968,3.8978115792963,3.929892301559448,6166300,0.0,0.0,0.03646712870900172,1.0,0.2074452405424326,0.7925547594575674,0.20678642168948633,-0.00709217593902071,0.5880024468525648,1.3219997154586605,0.4636476148350734,1.3296514619436246,0.1938633311984767,-0.9999999383825662,0.585768337768081,0.999999994841727,4242.705816390264,3.897811579296299,17.14734105770086,-0.732517170353755,0.01078651625426652,0.0019691634748648656,32.0,0.015445915340493662,0.015876512250977515
2018-10-18 ,3.8496914972825063,3.873751854022255,3.753448923026088,3.769489288330078,8660600,0.0,0.0,0.026467128709001725,1.0,0.10312728841641296,0.8968727115835871,0.10214410386933609,-0.020833233339155904,0.003604328128067658,1.388321205305461,0.002202639622729877,1.502634909911639,-0.17907221277308732,-0.4920628654424344,0.794728607714251,-0.9999999973185715,7072.582272178097,3.665226722637901,20.33841535990734,-0.8287613125032928,-0.0481220710747689,-0.02945429366451771,31.0,-0.015335755866306575,-0.00022424118944457117
2018-10-19 ,3.7775095700868606,3.8657317683238217,3.7775095700868606,3.825630664825439,12789300,0.0,0.0,0.016467128709001723,1.0,0.06416299820183505,0.935837001798165,0.06416299820183505,0.0073917695627751115,0.03302783154623297,1.4177235129408678,0.0044052578790235095,0.011012658430426418,-0.0852527283372521,0.9999999645704212,0.87167400359633,0.35493996021257557,3874.8263442356215,3.7855295613270563,16.635501789591785,-0.7296390972842871,0.04956110760950283,0.048841589342135866,32.0,-0.015721687314989376,-0.015390835603400118
2018-10-22 ,3.785529213203649,3.7935495861387447,3.7534484863281254,3.753448486328125,6346300,0.0,0.0,0.006467128709001721,1.0,0.031013754000884363,0.9689862459991156,0.03088097192024411,-0.009523871839539717,0.0021929789688619455,1.3930935563805968,0.006578755089214832,1.4351085519072235,0.05406270864923915,-0.9999999408831202,0.9381052740788716,0.9999999928220447,3589.528025680454,3.7133473865175053,16.215746351242533,-0.7262832349778333,0.001677931153226897,-0.023941588228137967,31.0,0.015924329985237615,-0.0001929657243414009
2018-10-23 ,3.737408282705307,3.8176104857560658,3.7293882918597,3.785529375076294,21633400,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.004255336643499928,0.004366784556783833,0.0043667376683785295,0.004366865645776943,1.4062675863538736,-0.02653701182884179,0.9999999274268963,1.0,-0.9999999875930092,4059.4197085530573,3.753448264396522,16.89620242861144,-0.7436961830513015,-0.00870647403673408,-0.005192202594980488,32.0,-0.01580505724885141,0.015823008650113497
2018-10-24 ,3.689286897254836,3.6973072698957465,3.609085083007813,3.609085083007813,16777500,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.02386118885151404,0.0021097015267898056,1.1776568883954481,0.0021097016496930605,0.9422693790150559,0.0,-0.9999999644337291,1.0,0.9999999623167835,3876.556359292205,3.5208628961198793,16.637983158337036,-0.7517428614521666,-0.004023339200432574,0.002341567418150753,31.0,0.015902710091501567,-0.015864693617044512
2018-10-25 ,3.713348110504931,3.761469205244411,3.6892873719189585,3.729388475418091,15014600,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.01639351718752842,0.9600730598345165,0.5585985903521411,1.1071509614694914,0.463647613588195,-0.0,0.9999999751581846,1.0,-0.0,2550.052950974859,3.6973077455917704,14.46438942785568,-0.6734030502414184,0.03916990560537409,0.02159662240290333,32.0,-0.015698877689427255,0.01585388367017649
2018-10-26 ,3.665226320536317,3.7213673958671665,3.6171052349245634,3.705327033996582,12853100,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.003236363434624968,0.7328073933514848,1.2490530866781933,0.46364761414234335,1.460140276582762,0.0,-0.9999999490572578,1.0,0.0,2064.883453468399,3.6892866721259976,13.478591469735456,-0.6434963444756273,0.014953352882895565,-0.012108276361239262,31.0,0.015985117465884144,-0.01580079389046441
2018-10-29 ,3.7935495861387447,3.809589949576506,3.713347768949936,3.753448486328125,7769300,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.006451655797981177,1.4876517410665473,0.2662513872699351,1.405646633348251,0.24497866533637386,-0.0,0.9999998967797367,1.0,-0.0,2076.0251243541948,3.697307023079744,13.502879091861894,-0.6325788121443754,0.005458766165625961,-0.004747293358634802,32.0,-0.015850154454760495,0.015841997577655698
2018-10-30 ,3.785529202974891,3.8015695663693103,3.753448476186052,3.777509212493897,10717500,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0031949092171285817,1.030367687692651,0.3217505578371893,1.5707961993385524,0.3217533855267279,0.0,-0.33760683084026355,1.0,0.0,1979.2537221434386,3.7534488586184835,13.288940996846845,-0.6257387952040899,0.0034200084701427325,-0.0010193788477416144,33.0,0.015917873427957658,-0.01591763596032232
2018-10-31 ,3.833650588989258,3.865731315053401,3.8176102259571865,3.833650588989258,10039700,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.00737619206003543,1.5707892609755936,0.12435371836227227,0.7853981691317571,0.12435371627709439,0.0,0.39553896398669525,1.0,0.0,1997.7976675494124,3.8015698629251147,13.330469778358566,-0.6189157338787351,0.003411530662677409,-4.238903732661781e-06,34.0,0.015406261530492139,0.015884013941359076
2018-11-01 ,3.881771726765356,3.921872443632212,3.8657313635321287,3.913852453231811,11460700,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.010351962923471255,0.9505495134202276,0.090659888716604,1.051655981822221,0.10566521284467367,0.0,0.16785563406618947,1.0,0.0,1914.2614504138899,3.9058324628314103,13.141306685649683,-0.6045935242876013,0.007161104795566919,0.0018747870664447552,35.0,0.01497352327683484,-0.00025580594873275946
2018-11-02 ,3.961973428726196,3.9699934188954185,3.913852340413621,3.961973428726196,7972700,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0061099592875231805,0.8760587963142247,0.07677189535410979,0.7854005478755994,0.07677189278243954,0.0,-0.2576857868657148,1.0,0.0,1752.18986899239,3.9539534385569732,12.75795376282246,-0.5836931835459835,0.010450170370808864,0.0016445327876209725,36.0,0.014558046270161362,-0.00021636912682864926
2018-11-05 ,3.937912334152032,3.9539526954597486,3.873750888921166,3.889791250228882,8930700,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.009193115363070216,0.896051051710366,0.8960692235020152,0.46364761857550735,1.3734191115749819,0.0,-0.999999934653659,1.0,0.0,1851.9483816613895,3.825629804998015,12.996580303621178,-0.5948491959473445,-0.0055780062006804965,-0.00801408828574468,35.0,0.014122223444933588,-0.00020773850333673932
2018-11-06 ,3.8737512056498473,3.978013753890992,3.841670480411405,3.978013753890991,16326100,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.011213102461984354,0.7853981784832794,0.08865315696385967,0.06656818759176242,0.34161628506125613,-0.0,0.999999950995331,1.0,-0.0,1816.9151720892144,3.9780137538909903,12.913780260366007,-0.5887561702655852,0.003046512840879645,0.004312259520780071,36.0,-0.014026330645849776,-0.00021791141261388695
2018-11-07 ,3.9860337439843967,4.002074106603618,3.945933028652549,3.978013753890991,10167800,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.4940256717124751,0.26449085195755495,1.4181501088442323,0.06241881053081629,0.0,-0.9999999108186237,1.0,0.0,2291.1405494538817,3.9539534011783646,13.955642512378455,-0.6245172856374394,-0.017880557685927057,-0.01046353526340335,37.0,0.014153140088108288,-0.014074277045391683
2018-11-08 ,3.969993160919536,3.986033522648068,3.8577106288198073,3.865731000900269,8338500,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.014314942224775432,1.222022369336356,1.4801414919245977,0.463647613134802,1.3909459872200884,0.0,-0.9999999301429294,1.0,0.0,2337.2113882722565,3.74542847915247,14.048880124620966,-0.6293885574909119,-0.0024356359267362904,0.007722460879595383,36.0,0.013698630136798649,0.014089735366979033
2018-11-09 ,3.8577109906993017,3.945933179698267,3.833650637065673,3.913852453231811,8929500,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.006185607830453011,0.1418970579554059,0.9600600188705912,0.23374519036944616,1.190284068573308,-0.0,0.9999999512208234,1.0,-0.0,2141.7355180308805,3.881771726765355,13.644378267851884,-0.6202874630730398,0.004550547208936051,0.0034930915678361707,37.0,-0.01360980451500472,-0.0002272549756548196
2018-11-12 ,3.833650849879727,3.833650849879727,3.777509384230686,3.785529375076294,16377500,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.016666672859854178,0.11065722204164062,1.2924915818892342,0.2186686156807408,1.3596995134808123,0.0,-0.9999999562406935,1.0,0.0,2120.2124030908576,3.737407900272861,13.598354247146817,-0.6329847968385653,-0.006348666882762755,-0.005449607045849403,36.0,0.013735762750672306,-0.013654217325901684
2018-11-13 ,3.849691273372496,3.921872721825919,3.849691273372496,3.897812366485596,10698500,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.014613822368712838,1.1824783782825503,0.3217505574971595,1.4801455989422228,0.38687399046918813,-0.0,0.9999999680311977,1.0,-0.0,2665.3706957306194,3.8737520111452732,14.679896194473121,-0.6599357865320769,-0.013475494846755753,-0.0035634139819964994,37.0,-0.013594828439864162,0.013672783632838513
